frequency,pdr
11,-70.0
12,-70.0
13,-70.0
14,-70.0
15,-70.5
16,-71.9
17,-72.4
18,-73.0
19,-73.0
20,-73.0
21,-72.8
22,-73.8571428571
23,-75.0
24,-74.8
25,-74.0
26,-75.9090909091
