frequency,pdr
11,-69.7777777778
12,-71.9
13,-67.0
14,-61.0
15,-67.0
16,-67.0
17,-63.7
18,-64.0
19,-61.0
20,-61.3
21,-61.0
22,-65.3
23,-68.4
24,-67.0
25,-65.25
26,-65.3
