frequency,pdr
11,-63.2
12,-70.0
13,-67.0
14,-73.0
15,-67.0
16,-67.0
17,-64.0
18,-61.0
19,-59.0
20,-61.0
21,-61.1
22,-61.0
23,-58.7
24,-61.0
25,-64.0
26,-64.0
