frequency,pdr
11,-66.0
12,-65.0
13,-64.0
14,-64.3
15,-65.0
16,-66.8
17,-67.0
18,-70.0
19,-74.6
20,-82.3
21,-83.0
22,-79.2
23,-80.7
24,-84.2
25,-91.0
26,-91.0
