frequency,pdr
11,-43.0
12,-43.0
13,-43.0
14,-43.1
15,-44.0
16,-44.0
17,-44.0
18,-43.6
19,-43.3
20,-43.1
21,-43.0
22,-43.0
23,-43.0
24,-43.5
25,-44.8
26,-46.0
