frequency,pdr
11,-89.8888888889
12,-88.3333333333
13,-89.0
14,-90.125
15,-91.0
16,-91.0
17,-91.0
18,-91.0
19,-91.0
23,-91.0
24,-91.0
25,-91.0
26,-91.0
