frequency,pdr
11,-55.0
12,-55.0
13,-55.0
14,-56.6
15,-58.0
16,-59.3
17,-60.4
18,-61.0
19,-61.2
20,-66.1
21,-70.0
22,-72.875
23,-79.0
24,-66.5
25,-61.0
26,-61.0
