frequency,pdr
11,-64.6
12,-64.3
13,-58.0
14,-55.0
15,-55.0
16,-55.0
17,-52.0
18,-49.3
19,-49.0
20,-49.0
21,-52.0
22,-53.9
23,-55.0
24,-58.0
25,-58.0
26,-61.0
