frequency,pdr
11,-47.4
12,-49.0
13,-48.9
14,-49.9
15,-52.0
16,-52.2
17,-55.0
18,-61.8888888889
19,-63.1111111111
20,-62.6
21,-69.1
22,-70.0
23,-64.0
24,-61.9
25,-67.0
26,-77.4
