frequency,pdr
11,-54.9
12,-46.0
13,-45.1
14,-49.0
15,-52.0
16,-62.3
17,-63.7
18,-59.8
19,-59.5
20,-58.3
21,-55.6
22,-63.3
23,-63.3
24,-62.1
25,-67.0
26,-54.2
