frequency,pdr
11,-51.8
12,-53.2
13,-51.9
14,-49.0
15,-50.8
16,-54.1
17,-52.9
18,-49.4
19,-49.1
20,-51.5
21,-49.0
22,-50.5
23,-53.1
24,-67.2
25,-52.0
26,-46.7
