frequency,pdr
11,-68.7272727273
12,-60.6
13,-58.0
14,-57.8888888889
15,-70.0
16,-68.8888888889
17,-67.3
18,-64.0
19,-69.3
20,-70.0
21,-67.0
22,-58.0
23,-59.2
24,-65.4
25,-63.7
26,-60.3
