frequency,pdr
11,-55.9
12,-69.0
13,-52.1
14,-52.0
15,-52.0
16,-55.0
17,-55.0
18,-58.9
19,-67.0
20,-65.0
21,-58.0
22,-55.3
23,-69.0
24,-60.0
25,-55.0
26,-58.0
