frequency,pdr
11,-61.0
12,-60.1
13,-55.0
14,-55.0
15,-55.0
16,-55.0
17,-53.0
18,-52.0
19,-52.0
20,-52.3
21,-54.0
22,-57.7
23,-58.0
24,-56.0
25,-55.0
26,-55.0
