frequency,pdr
11,-49.0
12,-52.8
13,-48.2
14,-54.0
15,-57.6
16,-56.6
17,-49.9
18,-46.0
19,-46.0
20,-50.0
21,-48.0
22,-49.8
23,-52.0
24,-50.3
25,-52.0
26,-52.9
