frequency,pdr
11,-67.0
12,-66.1
13,-66.8
14,-61.2
15,-58.0
16,-60.9
17,-63.9
18,-71.0
19,-63.9
20,-72.7
21,-59.9
22,-58.0
23,-62.7
24,-70.0
25,-67.0
26,-64.0
