frequency,pdr
11,-64.0
12,-70.0
13,-68.1666666667
14,-60.8333333333
15,-63.9
16,-66.4444444444
17,-60.8
18,-55.3
19,-58.0
20,-58.0
21,-58.0
22,-58.4
23,-61.0
24,-66.3
25,-77.5
26,-79.1
