frequency,avg_rssi
11,-65.2590529248
12,-66.5593667546
13,-66.3795811518
14,-66.5798969072
15,-67.36159601
16,-67.8428927681
17,-65.7598870056
18,-67.989769821
19,-69.5447941889
20,-68.7654639175
21,-70.1017369727
22,-63.7142857143
23,-70.3844086022
24,-70.0653409091
25,-70.425
26,-69.9027777778
