frequency,avg_rssi
11,-75.0151515152
12,-76.7157464213
13,-76.9612903226
14,-76.8786610879
15,-77.3326693227
16,-77.6314779271
17,-77.0531496063
18,-77.0306122449
19,-78.4905660377
20,-76.299771167
21,-78.9125248509
22,-75.72
23,-78.3508064516
24,-78.8976833977
25,-79.6925996205
26,-79.4826254826
