frequency,avg_rssi
11,-74.329394387
12,-76.1808367072
13,-76.9569190601
14,-77.1942257218
15,-77.3194070081
16,-76.80945758
17,-76.9211267606
18,-76.5194805195
19,-77.7662162162
20,-77.0789473684
21,-78.1286549708
22,-74.5595238095
23,-78.5023255814
24,-79.109375
25,-79.7347204161
26,-78.6154891304
