frequency,avg_rssi
11,-75.980620155
12,-77.0131332083
13,-77.3747680891
14,-77.2684310019
15,-77.75
16,-78.2216216216
17,-78.5614973262
18,-77.8790170132
19,-79.0706896552
20,-78.0322580645
21,-79.6284722222
22,-71.6230529595
23,-78.9003984064
24,-78.2510121457
25,-79.683655536
26,-79.3981981982
