frequency,avg_rssi
11,-75.2903225806
12,-74.9688149688
13,-76.2940038685
14,-76.7784090909
15,-77.5756457565
16,-77.5593869732
17,-76.8795918367
18,-77.178
19,-77.7446808511
20,-75.9774774775
21,-77.3511293634
22,-73.7012987013
23,-77.2679324895
24,-77.3367556468
25,-77.5194274029
26,-77.0644490644
