frequency,avg_rssi
11,-74.0434782609
12,-75.1081967213
13,-74.5846422339
14,-74.5102739726
15,-75.1011804384
16,-75.7287853577
17,-75.8251273345
18,-75.0579964851
19,-76.5305466238
20,-74.7981818182
21,-76.2995008319
22,-68.2087912088
23,-76.2986348123
24,-76.3960066556
25,-77.2763578275
26,-76.4526678141
