frequency,avg_rssi
11,-74.7490039841
12,-76.5372405372
13,-76.8880688807
14,-77.2152521525
15,-78.2276995305
16,-78.0274135876
17,-77.7613219094
18,-77.4475347661
19,-77.8323133415
20,-76.8403141361
21,-77.4794520548
22,-73.0222222222
23,-75.6872246696
24,-77.1933333333
25,-77.9920634921
26,-76.7388724036
