frequency,avg_rssi
11,-70.3246376812
12,-71.2583798883
13,-70.2085798817
14,-70.9799465241
15,-72.0218790219
16,-71.3140495868
17,-72.3207036536
18,-71.7923728814
19,-73.1254851229
20,-72.3049267643
21,-72.6378865979
22,-68.1495934959
23,-71.7942386831
24,-72.7782152231
25,-73.3441981747
26,-73.9651006711
