frequency,avg_rssi
11,-71.2080745342
12,-72.8857142857
13,-74.0431266846
14,-74.6797900262
15,-75.8204488778
16,-76.5012106538
17,-76.1708542714
18,-75.068119891
19,-77.3980815348
20,-76.345844504
21,-77.4413265306
22,-69.7085020243
23,-76.1966759003
24,-75.6573033708
25,-77.0431472081
26,-76.8743455497
