frequency,avg_rssi
11,-72.6266375546
12,-72.6780045351
13,-73.579175705
14,-75.8465804067
15,-75.9397363465
16,-75.2110453649
17,-75.0513833992
18,-74.5133470226
19,-75.9276190476
20,-73.6919642857
21,-75.2074688797
22,-66.7803278689
23,-76.1314741036
24,-75.7780040733
25,-76.8640776699
26,-76.8482490272
