frequency,avg_rssi
11,-68.4871794872
12,-68.8321678322
13,-69.3741496599
14,-71.9425981873
15,-71.5636942675
16,-72.428115016
17,-71.5916955017
18,-70.9557195572
19,-72.8561403509
20,-64.2176165803
21,-70.2510288066
22,-67.7438423645
23,-71.0826446281
24,-69.6017316017
25,-73.6714801444
26,-74.698630137
