frequency,avg_rssi
11,-76.9795081967
12,-77.9106796117
13,-78.6202749141
14,-78.4322469983
15,-79.2718286656
16,-79.4632107023
17,-80.4012539185
18,-79.2188034188
19,-80.6197836167
20,-77.5588235294
21,-80.0396694215
22,-71.9009287926
23,-79.1214421252
24,-79.3626570916
25,-78.8085106383
26,-76.6104417671
