frequency,avg_rssi
11,-73.7806451613
12,-74.1716101695
13,-75.9049429658
14,-76.7269372694
15,-77.108411215
16,-77.0893536122
17,-77.6727605119
18,-75.6931330472
19,-77.6940298507
20,-76.6370967742
21,-77.121756487
22,-70.394984326
23,-75.511002445
24,-76.9067245119
25,-77.9386138614
26,-77.2851239669
