frequency,avg_rssi
11,-73.3810679612
12,-74.5228310502
13,-76.0824524313
14,-76.9060542797
15,-77.5975609756
16,-78.4915254237
17,-78.4423440454
18,-76.9492600423
19,-78.5526315789
20,-77.4139344262
21,-76.6558139535
22,-68.9490196078
23,-78.0693877551
24,-77.5306553911
25,-77.8445807771
26,-77.7302904564
