frequency,avg_rssi
11,-67.1217948718
12,-67.5472103004
13,-68.1382978723
14,-68.4621676892
15,-69.2268244576
16,-68.7193675889
17,-69.659047619
18,-69.3669201521
19,-70.4270462633
20,-68.8965517241
21,-70.2790697674
22,-65.5550561798
23,-69.9831144465
24,-69.6924603175
25,-70.3174603175
26,-70.0344827586
