frequency,avg_rssi
11,-73.8793103448
12,-75.3945578231
13,-76.3893617021
14,-75.3457076566
15,-77.0903361345
16,-76.5
17,-77.270212766
18,-76.1818181818
19,-77.9520833333
20,-75.2040816327
21,-77.172985782
22,-71.4612676056
23,-77.536407767
24,-76.9951690821
25,-78.5585585586
26,-78.1261904762
