frequency,avg_rssi
11,-69.6824742268
12,-70.1176470588
13,-69.8017429194
14,-71.0261044177
15,-71.2198019802
16,-70.8262626263
17,-70.5452631579
18,-69.6497797357
19,-70.5692963753
20,-69.4863013699
21,-70.0293453725
22,-63.03125
23,-70.6666666667
24,-70.3423423423
25,-70.0341685649
26,-69.4789719626
