frequency,avg_rssi
11,-74.7580246914
12,-76.046460177
13,-77.7647058824
14,-76.0723404255
15,-79.3865546218
16,-77.8438735178
17,-79.7163120567
18,-78.7977941176
19,-80.0136054422
20,-77.9032258065
21,-79.8904109589
22,-70.6868327402
23,-79.4358974359
24,-78.363256785
25,-79.9238095238
26,-76.2691415313
