frequency,avg_rssi
11,-74.2179487179
12,-75.5954545455
13,-76.1613372093
14,-77.258869908
15,-78.6542750929
16,-78.5130548303
17,-78.2044854881
18,-77.7994467497
19,-78.0332005312
20,-75.9831029186
21,-76.9171511628
22,-72.875
23,-76.8404099561
24,-77.3783403657
25,-78.301061008
26,-76.6281112738
