frequency,avg_rssi
11,-74.0
12,-75.755
13,-76.5825242718
14,-75.689119171
15,-75.2652519894
16,-76.2691358025
17,-76.2804878049
18,-75.7574257426
19,-77.3008849558
20,-76.3896713615
21,-76.9677419355
22,-67.8378378378
23,-74.1005747126
24,-75.3110539846
25,-76.4090909091
26,-76.1225490196
