frequency,avg_rssi
11,-66.2243243243
12,-66.7792553191
13,-66.7807486631
14,-67.3376623377
15,-67.387755102
16,-67.4823232323
17,-67.0928381963
18,-68.0204603581
19,-69.3204819277
20,-66.3694444444
21,-68.9387755102
22,-63.7915309446
23,-69.0053763441
24,-69.6666666667
25,-69.645994832
26,-70.2183622829
