frequency,avg_rssi
11,-76.3546910755
12,-77.5323275862
13,-78.3062015504
14,-77.742248062
15,-79.4436860068
16,-78.8007117438
17,-79.5402097902
18,-77.9289940828
19,-79.3121597096
20,-76.9202733485
21,-77.5986394558
22,-72.5197368421
23,-77.3155339806
24,-77.8568329718
25,-79.1892430279
26,-77.4
