frequency,avg_rssi
11,-71.7520661157
12,-74.0374064838
13,-75.4341801386
14,-75.7461024499
15,-76.0043572985
16,-75.6930022573
17,-74.8675
18,-75.9470046083
19,-77.213362069
20,-76.5610328638
21,-76.2958435208
22,-69.9608540925
23,-77.610619469
24,-77.2394678492
25,-77.9722222222
26,-78.1344902386
