frequency,avg_rssi
11,-67.8168421053
12,-68.6904761905
13,-67.758
14,-67.9352941176
15,-68.2832369942
16,-68.7891682785
17,-68.4372469636
18,-69.4610894942
19,-71.1321100917
20,-69.9980237154
21,-71.8847583643
22,-64.8194070081
23,-72.4385964912
24,-72.9624765478
25,-72.4184261036
26,-72.1706349206
