frequency,avg_rssi
11,-75.8478632479
12,-75.6707105719
13,-75.9110738255
14,-76.6915739269
15,-76.6835236542
16,-74.3116370809
17,-76.7608318891
18,-76.8833922261
19,-76.9016100179
20,-74.6102040816
21,-76.1724806202
22,-73.396593674
23,-76.8105906314
24,-77.7657992565
25,-78.2192513369
26,-77.6252220249
