frequency,avg_rssi
11,-75.1683991684
12,-76.2645833333
13,-77.1946169772
14,-78.1296992481
15,-77.3553719008
16,-77.7355864811
17,-77.7584830339
18,-76.1699779249
19,-77.3204868154
20,-76.1052631579
21,-76.5902335456
22,-67.5827338129
23,-76.0213776722
24,-77.0243902439
25,-76.8915401302
26,-75.9221967963
