frequency,avg_rssi
11,-73.2819905213
12,-74.9206349206
13,-76.4623430962
14,-77.1992337165
15,-77.2217821782
16,-77.9961013645
17,-77.7145877378
18,-76.7656612529
19,-78.9980732177
20,-77.7658227848
21,-78.4625984252
22,-69.4532871972
23,-76.3425925926
24,-77.4058577406
25,-77.6493775934
26,-77.407249467
