frequency,avg_rssi
11,-75.0411522634
12,-76.8383458647
13,-76.2820512821
14,-77.0884615385
15,-78.6083916084
16,-78.7619047619
17,-78.5839160839
18,-77.6106870229
19,-80.5045592705
20,-76.1515151515
21,-79.0215053763
22,-72.4945652174
23,-78.4259927798
24,-77.8098859316
25,-77.9307692308
26,-78.4106463878
