frequency,avg_rssi
11,-74.6037344398
12,-75.6653306613
13,-77.1020793951
14,-78.072056239
15,-78.3339100346
16,-78.1943462898
17,-78.4049295775
18,-78.3553571429
19,-79.5799011532
20,-78.3903345725
21,-77.842519685
22,-69.8294314381
23,-77.7257019438
24,-76.7922912206
25,-78.6923076923
26,-77.34
