frequency,avg_rssi
11,-70.0382882883
12,-72.1083844581
13,-72.6666666667
14,-71.4137931034
15,-73.15234375
16,-74.0885122411
17,-73.7529411765
18,-72.953346856
19,-74.4163568773
20,-72.3668763103
21,-72.6283924843
22,-67.6219839142
23,-73.4238683128
24,-73.0989473684
25,-74.804
26,-73.1981981982
