frequency,avg_rssi
11,-74.5055762082
12,-75.6293103448
13,-74.7830687831
14,-75.3966386555
15,-75.1815068493
16,-74.7946902655
17,-76.0303030303
18,-75.3947368421
19,-76.7110754414
20,-74.4185606061
21,-74.5910852713
22,-69.1538461538
23,-75.36
24,-76.6684303351
25,-77.4371772806
26,-77.0222222222
