frequency,avg_rssi
11,-72.6859344894
12,-73.1350844278
13,-73.842883549
14,-74.4385665529
15,-74.6026936027
16,-74.5555555556
17,-75.2550675676
18,-73.5437262357
19,-74.9982638889
20,-73.4893203883
21,-74.5574074074
22,-72.0576923077
23,-74.9908759124
24,-75.5246478873
25,-76.5930232558
26,-76.089347079
