frequency,avg_rssi
11,-72.9808795411
12,-73.3363802559
13,-73.8390596745
14,-73.6600361664
15,-74.2534965035
16,-73.3553875236
17,-73.1492248062
18,-72.6442687747
19,-73.895412844
20,-73.3480769231
21,-73.1547619048
22,-71.5557939914
23,-72.754756871
24,-74.5545286506
25,-74.6264150943
26,-74.2566539924
