frequency,avg_rssi
11,-77.2492211838
12,-78.4900849858
13,-78.1764705882
14,-79.0547550432
15,-80.2086720867
16,-80.5273224044
17,-80.5014836795
18,-80.3905325444
19,-81.2776280323
20,-79.2611464968
21,-80.5592286501
22,-73.362745098
23,-79.1301587302
24,-79.0252365931
25,-78.9709677419
26,-78.3611111111
