frequency,avg_rssi
11,-69.4235751295
12,-69.3324538259
13,-69.7617834395
14,-70.0973782772
15,-71.2114216282
16,-71.5492788462
17,-71.1780487805
18,-71.0973782772
19,-71.1578947368
20,-71.3400250941
21,-72.6924910608
22,-68.7228739003
23,-71.5525291829
24,-72.058524173
25,-72.4677623262
26,-72.2606382979
