frequency,avg_rssi
11,-77.4847020934
12,-78.102310231
13,-80.0543318649
14,-80.7768707483
15,-80.316735823
16,-79.677037037
17,-80.3053977273
18,-79.9360465116
19,-80.4508990318
20,-78.462295082
21,-80.4992867332
22,-74.8310502283
23,-78.9416961131
24,-81.1786216596
25,-80.9535864979
26,-79.5
