frequency,pdr
11,-52.8
12,-52.2
13,-49.1
14,-54.9
15,-50.4
16,-57.2
17,-59.9
18,-49.6
19,-63.6
20,-56.0
21,-59.5
22,-57.6
23,-54.8
24,-46.5
25,-49.0
26,-55.0
