frequency,pdr
11,-64.9
12,-72.0
13,-64.0
14,-61.8
15,-67.0
16,-61.3
17,-73.6
18,-70.3
19,-61.1
20,-74.1
21,-67.3
22,-65.8
23,-67.0
24,-70.0
25,-61.4
26,-66.6
