timestamp,mac,frequency,length,rssi,crc,expected,srcmac,transctr,pkctr,txnumpk,txpower,txifdur,txlength,txfillbyte
2014-11-06_01.30.38,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,13,100,0,100,100,0x0a
2014-11-06_01.30.38,14-15-92-00-12-91-ba-c7,11,100,-68,1,1,14-15-92-00-12-91-ca-eb,1,12,100,0,100,100,0x0a
2014-11-06_01.30.38,14-15-92-00-12-91-ba-c7,11,100,-68,1,1,14-15-92-00-12-91-ca-eb,1,13,100,0,100,100,0x0a
2014-11-06_01.30.38,14-15-92-00-12-91-ba-c7,11,100,-68,1,1,14-15-92-00-12-91-ca-eb,1,14,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,14,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,15,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,16,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-ba-c7,11,100,-68,1,1,14-15-92-00-12-91-ca-eb,1,15,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,16,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,17,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,17,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,18,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,19,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,18,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,19,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-ba-c7,11,100,-68,1,1,14-15-92-00-12-91-ca-eb,1,20,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,20,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,21,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,22,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,21,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,22,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-ba-c7,11,100,-68,1,1,14-15-92-00-12-91-ca-eb,1,23,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,23,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,24,100,0,100,100,0x0a
2014-11-06_01.30.39,14-15-92-00-12-91-cb-fd,11,100,-71,1,1,14-15-92-00-12-91-ca-eb,1,25,100,0,100,100,0x0a
2014-11-06_01.30.40,14-15-92-00-12-91-ba-c7,11,100,-68,1,1,14-15-92-00-12-91-ca-eb,1,24,100,0,100,100,0x0a
2014-11-06_01.30.40,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,25,100,0,100,100,0x0a
2014-11-06_01.30.40,14-15-92-00-12-91-ba-c7,11,100,-68,1,1,14-15-92-00-12-91-ca-eb,1,26,100,0,100,100,0x0a
2014-11-06_01.30.40,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,27,100,0,100,100,0x0a
2014-11-06_01.30.40,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,26,100,0,100,100,0x0a
2014-11-06_01.30.40,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,27,100,0,100,100,0x0a
2014-11-06_01.30.40,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,28,100,0,100,100,0x0a
2014-11-06_01.30.40,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,28,100,0,100,100,0x0a
2014-11-06_01.30.40,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,29,100,0,100,100,0x0a
2014-11-06_01.30.40,14-15-92-00-12-91-ba-c7,11,100,-68,1,1,14-15-92-00-12-91-ca-eb,1,30,100,0,100,100,0x0a
2014-11-06_01.30.40,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,29,100,0,100,100,0x0a
2014-11-06_01.30.40,14-15-92-00-12-91-cb-fd,11,100,-71,1,1,14-15-92-00-12-91-ca-eb,1,30,100,0,100,100,0x0a
2014-11-06_01.30.40,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,31,100,0,100,100,0x0a
2014-11-06_01.30.40,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,32,100,0,100,100,0x0a
2014-11-06_01.30.40,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,33,100,0,100,100,0x0a
2014-11-06_01.30.40,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,31,100,0,100,100,0x0a
2014-11-06_01.30.40,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,32,100,0,100,100,0x0a
2014-11-06_01.30.40,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,33,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,34,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,35,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,36,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,34,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,35,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-cb-fd,11,100,-71,1,1,14-15-92-00-12-91-ca-eb,1,36,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,37,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,38,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,39,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,37,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,38,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,39,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,40,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-ba-c7,11,100,-68,1,1,14-15-92-00-12-91-ca-eb,1,41,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,42,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,40,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,41,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,42,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-ba-c7,11,100,-68,1,1,14-15-92-00-12-91-ca-eb,1,43,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,44,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,45,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,43,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,44,100,0,100,100,0x0a
2014-11-06_01.30.41,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,45,100,0,100,100,0x0a
2014-11-06_01.30.42,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,46,100,0,100,100,0x0a
2014-11-06_01.30.42,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,47,100,0,100,100,0x0a
2014-11-06_01.30.42,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,48,100,0,100,100,0x0a
2014-11-06_01.30.42,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,46,100,0,100,100,0x0a
2014-11-06_01.30.42,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,47,100,0,100,100,0x0a
2014-11-06_01.30.42,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,48,100,0,100,100,0x0a
2014-11-06_01.30.42,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,49,100,0,100,100,0x0a
2014-11-06_01.30.42,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,50,100,0,100,100,0x0a
2014-11-06_01.30.42,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,51,100,0,100,100,0x0a
2014-11-06_01.30.42,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,49,100,0,100,100,0x0a
2014-11-06_01.30.42,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,50,100,0,100,100,0x0a
2014-11-06_01.30.42,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,51,100,0,100,100,0x0a
2014-11-06_01.30.42,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,52,100,0,100,100,0x0a
2014-11-06_01.30.42,14-15-92-00-12-91-ba-c7,11,100,-68,1,1,14-15-92-00-12-91-ca-eb,1,53,100,0,100,100,0x0a
2014-11-06_01.30.42,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,54,100,0,100,100,0x0a
2014-11-06_01.30.42,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,52,100,0,100,100,0x0a
2014-11-06_01.30.42,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,53,100,0,100,100,0x0a
2014-11-06_01.30.42,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,54,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,55,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,56,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,55,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,56,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,57,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,57,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,58,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,59,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,58,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,59,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,60,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,61,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,62,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-cb-fd,11,100,-71,1,1,14-15-92-00-12-91-ca-eb,1,60,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,61,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,62,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,63,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,64,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,65,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,63,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,64,100,0,100,100,0x0a
2014-11-06_01.30.43,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,65,100,0,100,100,0x0a
2014-11-06_01.30.44,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,66,100,0,100,100,0x0a
2014-11-06_01.30.44,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,67,100,0,100,100,0x0a
2014-11-06_01.30.44,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,68,100,0,100,100,0x0a
2014-11-06_01.30.44,14-15-92-00-12-91-cb-fd,11,100,-71,1,1,14-15-92-00-12-91-ca-eb,1,66,100,0,100,100,0x0a
2014-11-06_01.30.44,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,67,100,0,100,100,0x0a
2014-11-06_01.30.44,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,68,100,0,100,100,0x0a
2014-11-06_01.30.44,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,69,100,0,100,100,0x0a
2014-11-06_01.30.44,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,70,100,0,100,100,0x0a
2014-11-06_01.30.44,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,71,100,0,100,100,0x0a
2014-11-06_01.30.44,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,69,100,0,100,100,0x0a
2014-11-06_01.30.44,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,70,100,0,100,100,0x0a
2014-11-06_01.30.44,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,71,100,0,100,100,0x0a
2014-11-06_01.30.44,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,72,100,0,100,100,0x0a
2014-11-06_01.30.44,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,73,100,0,100,100,0x0a
2014-11-06_01.30.44,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,74,100,0,100,100,0x0a
2014-11-06_01.30.44,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,72,100,0,100,100,0x0a
2014-11-06_01.30.44,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,73,100,0,100,100,0x0a
2014-11-06_01.30.44,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,74,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,75,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,76,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-ba-c7,11,100,-68,1,1,14-15-92-00-12-91-ca-eb,1,77,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,75,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,76,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,77,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,78,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,79,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,80,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,78,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,79,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,80,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,81,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,82,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,81,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,82,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,83,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,83,100,0,100,100,0x0a
2014-11-06_01.30.45,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,84,100,0,100,100,0x0a
2014-11-06_01.30.46,14-15-92-00-12-91-cb-fd,11,100,-71,1,1,14-15-92-00-12-91-ca-eb,1,84,100,0,100,100,0x0a
2014-11-06_01.30.46,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,85,100,0,100,100,0x0a
2014-11-06_01.30.46,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,85,100,0,100,100,0x0a
2014-11-06_01.30.46,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,86,100,0,100,100,0x0a
2014-11-06_01.30.46,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,87,100,0,100,100,0x0a
2014-11-06_01.30.46,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,86,100,0,100,100,0x0a
2014-11-06_01.30.46,14-15-92-00-12-91-cb-fd,11,100,-71,1,1,14-15-92-00-12-91-ca-eb,1,87,100,0,100,100,0x0a
2014-11-06_01.30.46,14-15-92-00-12-91-cb-fd,11,100,-70,1,1,14-15-92-00-12-91-ca-eb,1,88,100,0,100,100,0x0a
2014-11-06_01.30.46,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,88,100,0,100,100,0x0a
2014-11-06_01.30.46,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,89,100,0,100,100,0x0a
2014-11-06_01.30.46,14-15-92-00-12-91-ba-c7,11,100,-69,1,1,14-15-92-00-12-91-ca-eb,1,90,100,0,100,100,0x0a
