frequency,pdr
11,-48.2
12,-49.0
13,-49.4
14,-51.3
15,-52.0
16,-55.0
17,-55.2
18,-60.1
19,-65.0
20,-71.9
21,-70.0
22,-64.1
23,-61.0
24,-58.0
25,-55.0
26,-54.0
