frequency,pdr
11,-54.8
12,-55.0
13,-58.0
14,-60.8
15,-62.0
16,-64.0
17,-64.0
18,-64.0
19,-67.0
20,-71.0
21,-73.0
22,-70.0
23,-68.7
24,-68.5
25,-69.0
26,-71.8
