frequency,pdr
11,-70.0
12,-70.0
13,-70.0
14,-70.0
15,-72.1
16,-73.1
17,-76.0
18,-78.0
19,-77.2
20,-77.6
21,-78.6
22,-77.25
23,-76.9
24,-78.9
25,-79.0
26,-83.6
