frequency,pdr
11,-48.0
12,-48.1
13,-49.0
14,-49.0
15,-49.0
16,-49.0
17,-49.0
18,-49.0
19,-49.0
20,-49.0
21,-50.0
22,-51.0
23,-52.0
24,-52.0
25,-52.0
26,-52.0
