frequency,pdr
11,-60.9
12,-61.0
13,-57.9
14,-60.7
15,-71.2
16,-73.2
17,-58.0
18,-54.9
19,-56.6
20,-55.0
21,-54.9
22,-65.5
23,-63.3
24,-67.7
25,-64.0
26,-57.5
