frequency,pdr
11,-55.0
12,-55.0
13,-54.8
14,-55.0
15,-55.0
16,-62.1
17,-55.0
18,-51.9
19,-55.0
20,-62.3
21,-58.0
22,-66.2
23,-55.0
24,-52.0
25,-55.0
26,-53.0
