frequency,pdr
11,-64.0
12,-58.9
13,-68.5555555556
14,-52.0
15,-73.0
16,-64.4
17,-51.1
18,-46.0
19,-46.8
20,-46.1
21,-54.6
22,-65.4
23,-57.1
24,-58.0
25,-59.6
26,-49.9
