frequency,pdr
11,-46.0
12,-53.8
13,-55.0
14,-50.4
15,-62.5
16,-51.5
17,-46.0
18,-43.0
19,-43.0
20,-46.0
21,-56.6
22,-56.8
23,-57.8
24,-56.8
25,-50.6
26,-66.0
